Chhatrapur,Korai(Jajpur),Chatrapur,Korai Halt,18646,East Coast Express,0445,0930,249.4,YYYYYYY,2,0,285,CAP,KRIH,1117@680@550@485@0@385@180@105@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,550,305,0,0,305,355,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,385,255,485,360,215,250,SL,180,140,270,230,100,115,2S,105,60,120,75,60,70,GN,0,0,0,0,0,0,33,56
Chhatrapur,Jajpur,Chatrapur,Baitarani Road,18646,East Coast Express,0445,0938,256.3,YYYYYYY,2,0,293,CAP,BTV,1117@680@565@485@0@390@180@105@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,565,310,0,0,310,360,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,390,255,495,360,220,255,SL,180,140,270,230,100,120,2S,105,60,120,75,60,70,GN,0,0,0,0,0,0,33,56
Chhatrapur,Bhadrak,Chatrapur,Bhadrak,18646,East Coast Express,0445,1038,288.1,YYYYYYY,2,0,353,CAP,BHC,1117@680@605@485@0@420@195@115@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,605,330,0,0,330,385,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,420,255,530,370,230,270,SL,195,140,285,230,110,125,2S,115,65,130,80,65,75,GN,0,0,0,0,0,0,33,30
Chhatrapur,Markona,Chatrapur,Markona,18646,East Coast Express,0445,1051,302.4,YYYYYYY,2,0,366,CAP,MKO,1250@760@635@540@0@435@205@120@0,1A,1250,1117,0,0,657,775,2A,760,680,1072,990,407,477,FC,635,345,0,0,345,400,3A,540,485,800,745,290,340,3E,0,0,0,0,0,0,CC,435,255,555,375,240,280,SL,205,140,295,230,115,130,2S,120,70,135,85,70,80,GN,0,0,0,0,0,0,33,33
Chhatrapur,Soro,Chatrapur,Soro,18646,East Coast Express,0445,1108,317.1,YYYYYYY,2,0,383,CAP,SORO,1280@777@645@555@0@445@210@120@0,1A,1280,1117,0,0,672,795,2A,777,680,1087,990,415,487,FC,645,350,0,0,350,410,3A,555,485,810,745,300,350,3E,0,0,0,0,0,0,CC,445,255,570,380,245,285,SL,210,140,300,230,115,135,2S,120,70,135,85,70,80,GN,0,0,0,0,0,0,33,42
Chhatrapur,Balasore,Chatrapur,Balasore,18646,East Coast Express,0445,1137,350.6,YYYYYYY,2,0,412,CAP,BLS,1365@825@690@590@0@470@220@130@0,1A,1365,1117,0,0,715,845,2A,825,680,1137,990,440,517,FC,690,370,0,0,370,435,3A,590,485,850,745,315,370,3E,0,0,0,0,0,0,CC,470,260,600,385,260,300,SL,220,140,310,230,120,140,2S,130,75,145,90,75,85,GN,0,0,0,0,0,0,33,43
Chhatrapur,Rupsa,Chatrapur,Rupsa Junction,18646,East Coast Express,0445,1159,368.4,YYYYYYY,2,0,434,CAP,ROP,1420@857@715@610@0@490@230@135@0,1A,1420,1117,0,0,745,880,2A,857,680,1172,990,457,537,FC,715,385,0,0,385,450,3A,610,485,870,745,330,385,3E,0,0,0,0,0,0,CC,490,265,625,405,265,310,SL,230,140,320,230,125,145,2S,135,75,150,90,75,90,GN,0,0,0,0,0,0,33,45
Chhatrapur,Basta,Chatrapur,Basta,18646,East Coast Express,0445,1211,378.6,YYYYYYY,2,0,446,CAP,BTS,1450@872@730@620@0@500@235@140@0,1A,1450,1117,0,0,757,895,2A,872,680,1185,990,462,547,FC,730,390,0,0,390,460,3A,620,485,880,745,335,390,3E,0,0,0,0,0,0,CC,500,270,635,410,270,315,SL,235,140,325,230,130,150,2S,140,80,155,95,80,90,GN,0,0,0,0,0,0,33,41
Chhatrapur,Jaleswar,Chatrapur,Jaleswar,18646,East Coast Express,0445,1229,398.0,YYYYYYY,2,0,464,CAP,JER,1507@905@755@645@0@520@240@145@0,1A,1507,1117,0,0,785,930,2A,905,680,1217,990,480,565,FC,755,405,0,0,405,475,3A,645,485,905,745,345,405,3E,0,0,0,0,0,0,CC,520,280,660,425,280,330,SL,240,140,330,230,130,155,2S,145,80,160,95,80,95,GN,0,0,0,0,0,0,33,36
Chhatrapur,Belda,Chatrapur,Belda,18646,East Coast Express,0445,1256,431.2,YYYYYYY,2,0,491,CAP,BLDA,1617@972@810@690@0@555@260@145@0,1A,1617,1117,0,0,842,997,2A,972,680,1285,990,512,605,FC,810,430,0,0,430,510,3A,690,485,950,745,365,430,3E,0,0,0,0,0,0,CC,555,300,710,455,300,350,SL,260,140,350,230,140,165,2S,145,80,160,95,80,95,GN,0,0,0,0,0,0,33,40
Chhatrapur,Kharagpur,Chatrapur,Kharagpur Junction,18646,East Coast Express,0445,1342,466.7,YYYYYYY,2,0,537,CAP,KGP,1702@1022@850@725@0@585@270@160@0,1A,1702,1117,0,0,885,1047,2A,1022,680,1332,990,537,635,FC,850,450,0,0,450,530,3A,725,485,985,745,385,455,3E,0,0,0,0,0,0,CC,585,315,745,475,315,365,SL,270,145,360,235,145,170,2S,160,90,175,105,90,105,GN,0,0,0,0,0,0,33,35
Chhatrapur,Panskura,Chatrapur,Panskura Junction,18646,East Coast Express,0445,1428,511.1,YYYYYYY,2,0,583,CAP,PKU,1897@1147@940@815@0@650@305@170@0,1A,1897,1117,0,0,982,1165,2A,1147,680,1477,1010,600,710,FC,940,495,0,0,495,585,3A,815,485,1075,745,430,505,3E,0,0,0,0,0,0,CC,650,345,830,530,345,405,SL,305,165,395,255,165,190,2S,170,95,185,110,95,110,GN,0,0,0,0,0,0,33,38
Chhatrapur,Raksa Chak,Chatrapur,Mecheda,18646,East Coast Express,0445,1443,523.5,YYYYYYY,2,0,598,CAP,MCA,1922@1162@950@825@0@655@305@175@0,1A,1922,1117,0,0,992,1177,2A,1162,680,1495,1012,607,720,FC,950,500,0,0,500,590,3A,825,485,1085,745,435,510,3E,0,0,0,0,0,0,CC,655,350,840,535,350,410,SL,305,165,395,255,165,190,2S,175,95,190,110,95,110,GN,0,0,0,0,0,0,33,29
Chhatrapur,Howrah,Chatrapur,Kolkata Howrah Junction,18646,East Coast Express,0445,1615,581.7,YYYYYYY,2,0,690,CAP,HWH,2070@1245@1020@880@0@705@325@190@0,1A,2070,1117,0,0,1067,1267,2A,1245,680,1605,1037,650,770,FC,1020,540,0,0,540,635,3A,880,485,1140,745,465,550,3E,0,0,0,0,0,0,CC,705,375,900,570,375,440,SL,325,175,420,265,175,205,2S,190,105,205,120,105,120,GN,0,0,0,0,0,0,33,0
Keshpur,Barkul,Khallikot,Chilka,18646,East Coast Express,0517,0529,10.0,YYYYYYY,2,0,12,KIT,CLKA,1117@680@290@485@0@255@140@45@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,290,290,0,0,175,195,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,45,45,55,55,30,35,GN,0,0,0,0,0,0,34,33
Keshpur,Balugaon,Khallikot,Balugaon,18646,East Coast Express,0517,0536,17.2,YYYYYYY,2,0,19,KIT,BALU,1117@680@290@485@0@255@140@45@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,290,290,0,0,175,195,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,45,45,55,55,30,35,GN,0,0,0,0,0,0,34,34
Keshpur,Kalakaleswar,Khallikot,Kalupara Ghat,18646,East Coast Express,0517,0600,44.9,YYYYYYY,2,0,43,KIT,KAPG,1117@680@290@485@0@255@140@45@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,290,290,0,0,175,195,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,45,45,55,55,30,35,GN,0,0,0,0,0,0,34,35
Keshpur,Nanapada,Khallikot,Nirakarpur,18646,East Coast Express,0517,0613,61.9,YYYYYYY,2,0,56,KIT,NKP,1117@680@290@485@0@255@140@55@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,290,290,0,0,175,195,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,55,45,65,55,35,40,GN,0,0,0,0,0,0,34,39
Keshpur,Khordha,Khallikot,Khurda Road Junction,18646,East Coast Express,0517,0710,88.3,YYYYYYY,2,0,113,KIT,KUR,1117@680@290@485@0@255@140@60@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,290,290,0,0,175,195,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,60,45,75,60,40,45,GN,0,0,0,0,0,0,34,19
Keshpur,Bhubaneshwar,Khallikot,Bhubaneswar,18646,East Coast Express,0517,0750,107.2,YYYYYYY,2,0,153,KIT,BBS,1117@680@335@485@0@255@140@65@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,335,290,0,0,195,220,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,65,45,80,60,40,45,GN,0,0,0,0,0,0,34,21
Keshpur,Barang,Khallikot,Barang,18646,East Coast Express,0517,0810,122.9,YYYYYYY,2,0,173,KIT,BRAG,1117@680@355@485@0@255@140@70@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,355,290,0,0,205,235,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,70,45,85,60,45,50,GN,0,0,0,0,0,0,34,38
Keshpur,Cuttack,Khallikot,Cuttack Junction,18646,East Coast Express,0517,0825,135.1,YYYYYYY,2,0,188,KIT,CTC,1117@680@370@485@0@255@140@75@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,370,290,0,0,215,245,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,75,45,90,60,45,50,GN,0,0,0,0,0,0,34,45
Keshpur,Jagatpur,Khallikot,Kendrapara Road,18646,East Coast Express,0517,0836,139.2,YYYYYYY,2,0,199,KIT,KNPR,1117@680@380@485@0@255@140@75@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,380,290,0,0,215,250,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,255,255,360,360,150,170,SL,140,140,230,230,80,95,2S,75,45,90,60,45,55,GN,0,0,0,0,0,0,34,47
Keshpur,Purusottampur,Khallikot,Dhanmandal,18646,East Coast Express,0517,0858,170.5,YYYYYYY,2,0,221,KIT,DNM,1117@680@425@485@0@300@140@85@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,425,290,0,0,240,280,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,300,255,405,360,170,195,SL,140,140,230,230,80,95,2S,85,50,100,65,50,55,GN,0,0,0,0,0,0,34,53
Keshpur,Jajpur Road,Khallikot,Jajpur Keonjhar Road,18646,East Coast Express,0517,0922,207.1,YYYYYYY,2,0,245,KIT,JJKR,1117@680@490@485@0@340@160@90@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,490,290,0,0,270,315,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,340,255,445,360,190,220,SL,160,140,250,230,90,105,2S,90,55,105,70,55,60,GN,0,0,0,0,0,0,34,55
Keshpur,Korai(Jajpur),Khallikot,Korai Halt,18646,East Coast Express,0517,0930,212.0,YYYYYYY,2,0,253,KIT,KRIH,1117@680@495@485@0@345@160@95@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,495,290,0,0,275,320,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,345,255,450,360,195,225,SL,160,140,250,230,90,105,2S,95,55,110,70,55,65,GN,0,0,0,0,0,0,34,56
Keshpur,Jajpur,Khallikot,Baitarani Road,18646,East Coast Express,0517,0938,218.9,YYYYYYY,2,0,261,KIT,BTV,1117@680@505@485@0@350@165@95@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,505,290,0,0,280,325,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,350,255,455,360,195,225,SL,165,140,255,230,95,110,2S,95,55,110,70,55,65,GN,0,0,0,0,0,0,34,56
Keshpur,Bhadrak,Khallikot,Bhadrak,18646,East Coast Express,0517,1038,250.7,YYYYYYY,2,0,321,KIT,BHC,1117@680@550@485@0@385@180@105@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,550,305,0,0,305,355,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,385,255,485,360,215,250,SL,180,140,270,230,100,115,2S,105,60,120,75,60,70,GN,0,0,0,0,0,0,34,30
Keshpur,Markona,Khallikot,Markona,18646,East Coast Express,0517,1051,265.0,YYYYYYY,2,0,334,KIT,MKO,1117@680@570@485@0@395@185@110@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,570,315,0,0,315,365,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,395,255,500,360,220,255,SL,185,140,275,230,105,120,2S,110,65,125,80,65,75,GN,0,0,0,0,0,0,34,33
Keshpur,Soro,Khallikot,Soro,18646,East Coast Express,0517,1108,279.7,YYYYYYY,2,0,351,KIT,SORO,1117@680@590@485@0@410@190@110@0,1A,1117,1117,0,0,592,697,2A,680,680,990,990,365,430,FC,590,325,0,0,325,375,3A,485,485,745,745,265,310,3E,0,0,0,0,0,0,CC,410,255,520,365,225,265,SL,190,140,280,230,105,125,2S,110,65,125,80,65,75,GN,0,0,0,0,0,0,34,42
Keshpur,Balasore,Khallikot,Balasore,18646,East Coast Express,0517,1137,313.2,YYYYYYY,2,0,380,KIT,BLS,1280@777@645@555@0@445@210@120@0,1A,1280,1117,0,0,672,795,2A,777,680,1087,990,415,487,FC,645,350,0,0,350,410,3A,555,485,810,745,300,350,3E,0,0,0,0,0,0,CC,445,255,570,380,245,285,SL,210,140,300,230,115,135,2S,120,70,135,85,70,80,GN,0,0,0,0,0,0,34,43
Keshpur,Rupsa,Khallikot,Rupsa Junction,18646,East Coast Express,0517,1159,331.0,YYYYYYY,2,0,402,KIT,ROP,1337@807@675@575@0@465@215@130@0,1A,1337,1117,0,0,700,827,2A,807,680,1120,990,432,507,FC,675,365,0,0,365,425,3A,575,485,835,745,310,365,3E,0,0,0,0,0,0,CC,465,255,590,385,255,295,SL,215,140,305,230,120,140,2S,130,75,145,90,75,85,GN,0,0,0,0,0,0,34,45
Keshpur,Basta,Khallikot,Basta,18646,East Coast Express,0517,1211,341.2,YYYYYYY,2,0,414,KIT,BTS,1365@825@690@590@0@470@220@130@0,1A,1365,1117,0,0,715,845,2A,825,680,1137,990,440,517,FC,690,370,0,0,370,435,3A,590,485,850,745,315,370,3E,0,0,0,0,0,0,CC,470,260,600,385,260,300,SL,220,140,310,230,120,140,2S,130,75,145,90,75,85,GN,0,0,0,0,0,0,34,41
Keshpur,Jaleswar,Khallikot,Jaleswar,18646,East Coast Express,0517,1229,360.6,YYYYYYY,2,0,432,KIT,JER,1392@842@700@600@0@480@225@135@0,1A,1392,1117,0,0,730,862,2A,842,680,1152,990,447,527,FC,700,375,0,0,375,445,3A,600,485,860,745,320,375,3E,0,0,0,0,0,0,CC,480,265,615,395,265,305,SL,225,140,315,230,125,145,2S,135,75,150,90,75,85,GN,0,0,0,0,0,0,34,36
Keshpur,Belda,Khallikot,Belda,18646,East Coast Express,0517,1256,393.8,YYYYYYY,2,0,459,KIT,BLDA,1507@905@755@645@0@520@240@145@0,1A,1507,1117,0,0,785,930,2A,905,680,1217,990,480,565,FC,755,405,0,0,405,475,3A,645,485,905,745,345,405,3E,0,0,0,0,0,0,CC,520,280,660,425,280,330,SL,240,140,330,230,130,155,2S,145,80,160,95,80,95,GN,0,0,0,0,0,0,34,40
Keshpur,Kharagpur,Khallikot,Kharagpur Junction,18646,East Coast Express,0517,1342,429.3,YYYYYYY,2,0,505,KIT,KGP,1590@955@795@680@0@545@255@150@0,1A,1590,1117,0,0,827,982,2A,955,680,1267,990,507,595,FC,795,425,0,0,425,500,3A,680,485,940,745,360,425,3E,0,0,0,0,0,0,CC,545,295,695,445,295,345,SL,255,140,345,230,140,160,2S,150,85,165,100,85,95,GN,0,0,0,0,0,0,34,35
Keshpur,Panskura,Khallikot,Panskura Junction,18646,East Coast Express,0517,1428,473.7,YYYYYYY,2,0,551,KIT,PKU,1730@1037@865@735@0@590@275@160@0,1A,1730,1117,0,0,897,1065,2A,1037,680,1347,990,545,645,FC,865,460,0,0,460,540,3A,735,485,995,745,390,460,3E,0,0,0,0,0,0,CC,590,315,755,485,315,370,SL,275,150,365,240,150,175,2S,160,90,175,105,90,105,GN,0,0,0,0,0,0,34,38
Keshpur,Raksa Chak,Khallikot,Mecheda,18646,East Coast Express,0517,1443,486.1,YYYYYYY,2,0,566,KIT,MCA,1760@1052@880@745@0@600@280@165@0,1A,1760,1117,0,0,910,1080,2A,1052,680,1367,990,555,655,FC,880,465,0,0,465,550,3A,745,485,1005,745,395,465,3E,0,0,0,0,0,0,CC,600,320,770,490,320,380,SL,280,150,370,240,150,175,2S,165,90,180,105,90,105,GN,0,0,0,0,0,0,34,29
Keshpur,Howrah,Khallikot,Kolkata Howrah Junction,18646,East Coast Express,0517,1615,544.3,YYYYYYY,2,0,658,KIT,HWH,1970@1187@975@845@0@675@315@180@0,1A,1970,1117,0,0,1017,1207,2A,1187,680,1530,1020,622,735,FC,975,515,0,0,515,605,3A,845,485,1105,745,445,525,3E,0,0,0,0,0,0,CC,675,360,865,550,360,420,SL,315,170,405,260,170,195,2S,180,100,195,115,100,115,GN,0,0,0,0,0,0,34,0
